ID,Sex,Team,NOC,Year,Season,Sport,Medal
115917,M,Norway,NOR,1924,Winter,Cross Country Skiing,Silver
53154,M,Great Britain,GBR,1924,Winter,Curling,Gold
43401,M,Norway,NOR,1924,Winter,Cross Country Skiing,Silver
35388,M,Australia,AUS,1924,Winter,Alpinism,Gold
109611,M,India,IND,1924,Winter,Alpinism,Gold
98762,M,Canada,CAN,1924,Winter,Ice Hockey,Gold
128001,M,Great Britain,GBR,1924,Winter,Alpinism,Gold
3872,M,Great Britain,GBR,1924,Winter,Ice Hockey,Bronze
109613,M,India,IND,1924,Winter,Alpinism,Gold
43401,M,Norway,NOR,1924,Winter,Nordic Combined,Bronze
106776,M,Switzerland-1,SUI,1924,Winter,Bobsleigh,Gold
39125,M,Switzerland,SUI,1924,Winter,Figure Skating,Bronze
48837,M,Finland,FIN,1924,Winter,Military Ski Patrol,Silver
30131,M,United States,USA,1924,Winter,Ice Hockey,Silver
21891,M,Great Britain,GBR,1924,Winter,Ice Hockey,Bronze
82987,M,Belgium-1,BEL,1924,Winter,Bobsleigh,Bronze
115888,M,Great Britain,GBR,1924,Winter,Alpinism,Gold
127948,M,Sweden,SWE,1924,Winter,Curling,Silver
109614,M,India,IND,1924,Winter,Alpinism,Gold
109615,M,India,IND,1924,Winter,Alpinism,Gold
109617,M,India,IND,1924,Winter,Alpinism,Gold
95348,F,Austria,AUT,1924,Winter,Figure Skating,Gold
46625,M,Norway,NOR,1924,Winter,Cross Country Skiing,Gold
56239,M,Switzerland,SUI,1924,Winter,Military Ski Patrol,Gold
56238,M,Switzerland,SUI,1924,Winter,Military Ski Patrol,Gold
56230,M,Great Britain,GBR,1924,Winter,Ice Hockey,Bronze
120150,M,Finland,FIN,1924,Winter,Speed Skating,Silver
120150,M,Finland,FIN,1924,Winter,Speed Skating,Gold
112764,M,Great Britain-1,GBR,1924,Winter,Bobsleigh,Silver
72663,M,United States,USA,1924,Winter,Ice Hockey,Silver
95221,M,Great Britain,GBR,1924,Winter,Ice Hockey,Bronze
10435,M,Austria,AUT,1924,Winter,Figure Skating,Gold
17626,M,Canada,CAN,1924,Winter,Ice Hockey,Gold
13234,M,Norway,NOR,1924,Winter,Ski Jumping,Silver
80825,M,Norway,NOR,1924,Winter,Speed Skating,Bronze
113030,M,Great Britain,GBR,1924,Winter,Alpinism,Gold
53130,M,Great Britain,GBR,1924,Winter,Curling,Gold
109618,M,India,IND,1924,Winter,Alpinism,Gold
74134,M,Great Britain,GBR,1924,Winter,Alpinism,Gold
4060,M,France,FRA,1924,Winter,Curling,Bronze
43401,M,Norway,NOR,1924,Winter,Cross Country Skiing,Bronze
126132,M,Belgium-1,BEL,1924,Winter,Bobsleigh,Bronze
15659,M,Great Britain,GBR,1924,Winter,Alpinism,Gold
88902,M,Norway,NOR,1924,Winter,Speed Skating,Silver
15656,M,Great Britain,GBR,1924,Winter,Alpinism,Gold
5232,M,Great Britain-1,GBR,1924,Winter,Bobsleigh,Silver
115917,M,Norway,NOR,1924,Winter,Nordic Combined,Silver
66838,M,Norway,NOR,1924,Winter,Speed Skating,Bronze
129563,M,Great Britain,GBR,1924,Winter,Curling,Gold
66838,M,Norway,NOR,1924,Winter,Speed Skating,Bronze
66838,M,Norway,NOR,1924,Winter,Speed Skating,Silver
66838,M,Norway,NOR,1924,Winter,Speed Skating,Bronze
15400,M,Great Britain-1,GBR,1924,Winter,Bobsleigh,Silver
74363,M,France,FRA,1924,Winter,Military Ski Patrol,Bronze
64263,M,Sweden,SWE,1924,Winter,Curling,Silver
23463,M,France,FRA,1924,Winter,Curling,Bronze
5932,M,Switzerland,SUI,1924,Winter,Military Ski Patrol,Gold
82848,F,Great Britain,GBR,1924,Winter,Figure Skating,Bronze
94224,M,Sweden,SWE,1924,Winter,Curling,Silver
54713,M,United States,USA,1924,Winter,Speed Skating,Gold
100456,M,United States,USA,1924,Winter,Ice Hockey,Silver
66838,M,Norway,NOR,1924,Winter,Speed Skating,Silver
15774,M,France-1,FRA,1924,Winter,Figure Skating,Bronze
109005,M,Great Britain,GBR,1924,Winter,Ice Hockey,Bronze
108979,M,Sweden,SWE,1924,Winter,Curling,Silver
88019,M,Sweden,SWE,1924,Winter,Curling,Silver
82259,M,Great Britain,GBR,1924,Winter,Alpinism,Gold
24452,M,Great Britain,GBR,1924,Winter,Ice Hockey,Bronze
23708,M,Great Britain,GBR,1924,Winter,Alpinism,Gold
33160,M,Finland,FIN,1924,Winter,Military Ski Patrol,Silver
16457,M,Nepal,NEP,1924,Winter,Alpinism,Gold
49493,M,Great Britain,GBR,1924,Winter,Ice Hockey,Bronze
82317,M,Great Britain,GBR,1924,Winter,Alpinism,Gold
82338,M,Belgium-1,BEL,1924,Winter,Bobsleigh,Bronze
119489,M,Norway,NOR,1924,Winter,Ski Jumping,Gold
66492,M,United States,USA,1924,Winter,Ice Hockey,Silver
53408,M,Finland,FIN,1924,Winter,Figure Skating,Silver
22417,M,Canada,CAN,1924,Winter,Ice Hockey,Gold
53409,F,Finland,FIN,1924,Winter,Figure Skating,Silver
15776,F,France-1,FRA,1924,Winter,Figure Skating,Bronze
74362,M,France,FRA,1924,Winter,Military Ski Patrol,Bronze
120150,M,Finland,FIN,1924,Winter,Speed Skating,Gold
109616,M,India,IND,1924,Winter,Alpinism,Gold
111842,M,Finland,FIN,1924,Winter,Speed Skating,Gold
18599,M,Great Britain,GBR,1924,Winter,Ice Hockey,Bronze
85529,M,Switzerland-1,SUI,1924,Winter,Bobsleigh,Gold
46625,M,Norway,NOR,1924,Winter,Cross Country Skiing,Gold
18600,M,Great Britain,GBR,1924,Winter,Ice Hockey,Bronze
52402,M,France,FRA,1924,Winter,Curling,Bronze
77886,M,Canada,CAN,1924,Winter,Ice Hockey,Gold
71241,M,Great Britain,GBR,1924,Winter,Alpinism,Gold
87013,M,Great Britain,GBR,1924,Winter,Alpinism,Gold
86727,M,Great Britain,GBR,1924,Winter,Alpinism,Gold
120150,M,Finland,FIN,1924,Winter,Speed Skating,Bronze
46626,M,United States,USA,1924,Winter,Ski Jumping,Bronze
106941,M,Switzerland-1,SUI,1924,Winter,Bobsleigh,Gold
130519,M,Belgium-1,BEL,1924,Winter,Bobsleigh,Bronze
83350,M,Canada,CAN,1924,Winter,Ice Hockey,Gold
12565,M,Austria,AUT,1924,Winter,Figure Skating,Silver
111842,M,Finland,FIN,1924,Winter,Speed Skating,Silver
112050,M,United States,USA,1924,Winter,Ice Hockey,Silver
86315,M,Finland,FIN,1924,Winter,Cross Country Skiing,Bronze
1341,M,Sweden,SWE,1924,Winter,Curling,Silver
76706,M,Finland,FIN,1924,Winter,Military Ski Patrol,Silver
77264,M,Canada,CAN,1924,Winter,Ice Hockey,Gold
93860,M,Sweden,SWE,1924,Winter,Curling,Silver
106940,M,Switzerland-1,SUI,1924,Winter,Bobsleigh,Gold
111842,M,Finland,FIN,1924,Winter,Speed Skating,Bronze
77306,M,United States,USA,1924,Winter,Ice Hockey,Silver
125054,M,France,FRA,1924,Winter,Military Ski Patrol,Bronze
42258,M,Sweden,SWE,1924,Winter,Figure Skating,Gold
117260,M,United States,USA,1924,Winter,Ice Hockey,Silver
129881,M,Sweden,SWE,1924,Winter,Curling,Silver
111896,M,Canada,CAN,1924,Winter,Ice Hockey,Gold
391,M,United States,USA,1924,Winter,Ice Hockey,Silver
100517,M,Great Britain-1,GBR,1924,Winter,Bobsleigh,Silver
83600,M,Great Britain,GBR,1924,Winter,Curling,Gold
32641,F,Austria,AUT,1924,Winter,Figure Skating,Gold
125524,M,Switzerland,SUI,1924,Winter,Military Ski Patrol,Gold
71669,F,United States,USA,1924,Winter,Figure Skating,Silver
10841,M,France,FRA,1924,Winter,Military Ski Patrol,Bronze
120150,M,Finland,FIN,1924,Winter,Speed Skating,Gold
46625,M,Norway,NOR,1924,Winter,Nordic Combined,Gold
17919,M,France,FRA,1924,Winter,Curling,Bronze
124322,M,Belgium-1,BEL,1924,Winter,Bobsleigh,Bronze
14916,M,Finland,FIN,1924,Winter,Military Ski Patrol,Silver
112281,M,Canada,CAN,1924,Winter,Ice Hockey,Gold
128966,M,Canada,CAN,1924,Winter,Ice Hockey,Gold
18492,M,Great Britain,GBR,1924,Winter,Ice Hockey,Bronze
65760,M,United States,USA,1924,Winter,Ice Hockey,Silver
47006,M,United States,USA,1928,Winter,Skeleton,Silver
55194,M,Sweden,SWE,1928,Winter,Ice Hockey,Silver
34188,M,Switzerland,SUI,1928,Winter,Ice Hockey,Bronze
59717,M,Germany-2,GER,1928,Winter,Bobsleigh,Bronze
71669,F,United States,USA,1928,Winter,Figure Skating,Bronze
33492,M,Norway,NOR,1928,Winter,Speed Skating,Gold
55199,M,Sweden,SWE,1928,Winter,Ice Hockey,Silver
15810,F,Austria-2,AUT,1928,Winter,Figure Skating,Bronze
47163,M,Norway,NOR,1928,Winter,Cross Country Skiing,Silver
112552,M,Norway,NOR,1928,Winter,Nordic Combined,Bronze
131673,M,Austria-2,AUT,1928,Winter,Figure Skating,Bronze
63650,M,Switzerland,SUI,1928,Winter,Ice Hockey,Bronze
122491,M,United States-2,USA,1928,Winter,Bobsleigh,Gold
116363,M,Canada,CAN,1928,Winter,Ice Hockey,Gold
75506,M,Switzerland,SUI,1928,Winter,Ice Hockey,Bronze
33492,M,Norway,NOR,1928,Winter,Speed Skating,Silver
66878,M,Sweden,SWE,1928,Winter,Ice Hockey,Silver
33492,M,Norway,NOR,1928,Winter,Speed Skating,Bronze
29073,M,United States-1,USA,1928,Winter,Bobsleigh,Silver
47007,M,United States-1,USA,1928,Winter,Bobsleigh,Silver
39794,M,Switzerland,SUI,1928,Winter,Ice Hockey,Bronze
529,M,Sweden,SWE,1928,Winter,Ice Hockey,Silver
91640,M,United States-2,USA,1928,Winter,Bobsleigh,Gold
96314,M,Canada,CAN,1928,Winter,Ice Hockey,Gold
27172,M,Canada,CAN,1928,Winter,Ice Hockey,Gold
42521,M,United States-2,USA,1928,Winter,Bobsleigh,Gold
35595,M,United States-2,USA,1928,Winter,Bobsleigh,Gold
107395,F,Austria-1,AUT,1928,Winter,Figure Skating,Silver
47100,M,Sweden,SWE,1928,Winter,Cross Country Skiing,Gold
35576,M,Canada,CAN,1928,Winter,Ice Hockey,Gold
34144,M,United States,USA,1928,Winter,Speed Skating,Bronze
14896,M,Switzerland,SUI,1928,Winter,Ice Hockey,Bronze
15774,M,France,FRA,1928,Winter,Figure Skating,Gold
66838,M,Norway,NOR,1928,Winter,Speed Skating,Bronze
125017,M,Belgium,BEL,1928,Winter,Figure Skating,Bronze
15776,F,France,FRA,1928,Winter,Figure Skating,Gold
50800,M,Canada,CAN,1928,Winter,Ice Hockey,Gold
42258,M,Sweden,SWE,1928,Winter,Figure Skating,Gold
122078,M,Canada,CAN,1928,Winter,Ice Hockey,Gold
47007,M,United States,USA,1928,Winter,Skeleton,Gold
103719,M,Norway,NOR,1928,Winter,Ski Jumping,Silver
88091,M,Great Britain,GBR,1928,Winter,Skeleton,Bronze
48690,M,United States-1,USA,1928,Winter,Bobsleigh,Silver
3686,M,Norway,NOR,1928,Winter,Ski Jumping,Gold
120150,M,Finland,FIN,1928,Winter,Speed Skating,Gold
50724,M,Germany-2,GER,1928,Winter,Bobsleigh,Bronze
57590,M,Sweden,SWE,1928,Winter,Ice Hockey,Silver
95424,M,Canada,CAN,1928,Winter,Ice Hockey,Gold
95422,M,Canada,CAN,1928,Winter,Ice Hockey,Gold
120150,M,Finland,FIN,1928,Winter,Speed Skating,Gold
30452,M,Switzerland,SUI,1928,Winter,Ice Hockey,Bronze
76154,M,United States-2,USA,1928,Winter,Bobsleigh,Gold
49518,M,Sweden,SWE,1928,Winter,Ice Hockey,Silver
95421,M,Canada,CAN,1928,Winter,Ice Hockey,Gold
121311,M,Switzerland,SUI,1928,Winter,Ice Hockey,Bronze
7304,M,Norway,NOR,1928,Winter,Speed Skating,Bronze
48240,M,Germany-2,GER,1928,Winter,Bobsleigh,Bronze
7304,M,Norway,NOR,1928,Winter,Speed Skating,Gold
87661,M,United States-1,USA,1928,Winter,Bobsleigh,Silver
10513,M,Sweden,SWE,1928,Winter,Ice Hockey,Silver
78707,M,Switzerland,SUI,1928,Winter,Ice Hockey,Bronze
116366,M,Canada,CAN,1928,Winter,Ice Hockey,Gold
56713,M,Austria-1,AUT,1928,Winter,Figure Skating,Silver
70101,M,Sweden,SWE,1928,Winter,Ice Hockey,Silver
37230,M,Finland,FIN,1928,Winter,Speed Skating,Bronze
87730,M,Sweden,SWE,1928,Winter,Ice Hockey,Silver
63978,M,Germany-2,GER,1928,Winter,Bobsleigh,Bronze
126745,M,Norway,NOR,1928,Winter,Nordic Combined,Silver
111842,M,Finland,FIN,1928,Winter,Speed Skating,Silver
55235,M,Sweden,SWE,1928,Winter,Ice Hockey,Silver
88048,M,Norway,NOR,1928,Winter,Cross Country Skiing,Bronze
84132,M,Germany-2,GER,1928,Winter,Bobsleigh,Bronze
43401,M,Norway,NOR,1928,Winter,Nordic Combined,Gold
43401,M,Norway,NOR,1928,Winter,Cross Country Skiing,Gold
82206,M,Switzerland,SUI,1928,Winter,Ice Hockey,Bronze
16527,F,Austria,AUT,1928,Winter,Figure Skating,Silver
4111,M,Switzerland,SUI,1928,Winter,Ice Hockey,Bronze
4110,M,Switzerland,SUI,1928,Winter,Ice Hockey,Bronze
103318,M,Switzerland,SUI,1928,Winter,Ice Hockey,Bronze
82870,M,Canada,CAN,1928,Winter,Ice Hockey,Gold
93905,M,Sweden,SWE,1928,Winter,Ice Hockey,Silver
3995,M,Sweden,SWE,1928,Winter,Cross Country Skiing,Bronze
12565,M,Austria,AUT,1928,Winter,Figure Skating,Silver
42389,M,United States-1,USA,1928,Winter,Bobsleigh,Silver
116159,M,Sweden,SWE,1928,Winter,Ice Hockey,Silver
118939,M,Canada,CAN,1928,Winter,Ice Hockey,Gold
55812,M,Sweden,SWE,1928,Winter,Cross Country Skiing,Silver
47618,F,Norway,NOR,1928,Winter,Figure Skating,Gold
16619,M,Czechoslovakia,TCH,1928,Winter,Ski Jumping,Bronze
90866,M,United States,USA,1932,Winter,Ice Hockey,Silver
7304,M,Norway,NOR,1932,Winter,Speed Skating,Silver
51118,M,Canada,CAN,1932,Winter,Speed Skating,Bronze
51118,M,Canada,CAN,1932,Winter,Speed Skating,Silver
114130,M,Canada,CAN,1932,Winter,Speed Skating,Bronze
83519,M,United States,USA,1932,Winter,Speed Skating,Silver
7285,M,Germany,GER,1932,Winter,Ice Hockey,Bronze
19960,M,United States,USA,1932,Winter,Ice Hockey,Silver
38882,M,United States,USA,1932,Winter,Ice Hockey,Silver
103716,M,Norway,NOR,1932,Winter,Ski Jumping,Gold
103651,M,Norway,NOR,1932,Winter,Cross Country Skiing,Bronze
70214,M,Canada,CAN,1932,Winter,Ice Hockey,Gold
47909,M,Germany,GER,1932,Winter,Ice Hockey,Bronze
70738,M,United States,USA,1932,Winter,Ice Hockey,Silver
47631,M,Canada,CAN,1932,Winter,Ice Hockey,Gold
71041,M,Canada,CAN,1932,Winter,Speed Skating,Bronze
47618,F,Norway,NOR,1932,Winter,Figure Skating,Gold
71041,M,Canada,CAN,1932,Winter,Speed Skating,Bronze
36913,M,United States,USA,1932,Winter,Ice Hockey,Silver
47006,M,United States-2,USA,1932,Winter,Bobsleigh,Bronze
102294,M,Germany,GER,1932,Winter,Ice Hockey,Bronze
102903,F,Hungary-1,HUN,1932,Winter,Figure Skating,Bronze
47296,M,Germany,GER,1932,Winter,Ice Hockey,Bronze
71669,F,United States-1,USA,1932,Winter,Figure Skating,Silver
114909,M,Norway,NOR,1932,Winter,Nordic Combined,Silver
128026,M,Norway,NOR,1932,Winter,Ski Jumping,Bronze
103983,M,Finland,FIN,1932,Winter,Cross Country Skiing,Bronze
103983,M,Finland,FIN,1932,Winter,Cross Country Skiing,Gold
106550,M,Austria,AUT,1932,Winter,Figure Skating,Gold
9170,M,Norway,NOR,1932,Winter,Ski Jumping,Silver
50050,M,United States-2,USA,1932,Winter,Bobsleigh,Silver
35595,M,United States-1,USA,1932,Winter,Bobsleigh,Gold
38481,M,Canada,CAN,1932,Winter,Ice Hockey,Gold
80199,M,United States-2,USA,1932,Winter,Bobsleigh,Bronze
35636,M,United States,USA,1932,Winter,Ice Hockey,Silver
50724,M,Germany-1,GER,1932,Winter,Bobsleigh,Bronze
23998,M,Canada,CAN,1932,Winter,Ice Hockey,Gold
45099,M,United States,USA,1932,Winter,Ice Hockey,Silver
74136,M,Canada,CAN,1932,Winter,Ice Hockey,Gold
68509,M,Germany,GER,1932,Winter,Ice Hockey,Bronze
81662,M,Canada,CAN,1932,Winter,Ice Hockey,Gold
101162,M,Canada,CAN,1932,Winter,Ice Hockey,Gold
10229,M,United States,USA,1932,Winter,Ice Hockey,Silver
69822,M,Finland,FIN,1932,Winter,Cross Country Skiing,Silver
49658,M,United States-2,USA,1932,Winter,Bobsleigh,Silver
127913,M,Canada,CAN,1932,Winter,Ice Hockey,Gold
81423,M,Canada,CAN,1932,Winter,Ice Hockey,Gold
16527,F,Austria,AUT,1932,Winter,Figure Skating,Silver
53293,M,United States,USA,1932,Winter,Speed Skating,Gold
115802,M,Germany,GER,1932,Winter,Ice Hockey,Bronze
115070,M,United States-1,USA,1932,Winter,Bobsleigh,Gold
117574,M,Hungary-1,HUN,1932,Winter,Figure Skating,Bronze
115077,M,United States-1,USA,1932,Winter,Bobsleigh,Gold
31167,M,United States-1,USA,1932,Winter,Bobsleigh,Gold
85217,M,United States,USA,1932,Winter,Ice Hockey,Silver
72105,M,Germany-1,GER,1932,Winter,Bobsleigh,Bronze
110882,M,Canada,CAN,1932,Winter,Ice Hockey,Gold
15892,M,United States-2,USA,1932,Winter,Bobsleigh,Silver
33492,M,Norway,NOR,1932,Winter,Speed Skating,Silver
115090,M,United States-2,USA,1932,Winter,Bobsleigh,Silver
87661,M,United States-1,USA,1932,Winter,Bobsleigh,Gold
18010,M,Switzerland-2,SUI,1932,Winter,Bobsleigh,Silver
39360,M,Switzerland-2,SUI,1932,Winter,Bobsleigh,Silver
34133,M,United States,USA,1932,Winter,Ice Hockey,Silver
22897,M,United States,USA,1932,Winter,Ice Hockey,Silver
116715,M,Canada,CAN,1932,Winter,Ice Hockey,Gold
15776,F,France,FRA,1932,Winter,Figure Skating,Gold
15774,M,France,FRA,1932,Winter,Figure Skating,Gold
33508,M,United States,USA,1932,Winter,Ice Hockey,Silver
78187,M,Germany-1,GER,1932,Winter,Bobsleigh,Bronze
107573,M,Germany,GER,1932,Winter,Ice Hockey,Bronze
130370,M,Sweden,SWE,1932,Winter,Cross Country Skiing,Silver
131112,M,Canada,CAN,1932,Winter,Ice Hockey,Gold
30635,M,Canada,CAN,1932,Winter,Ice Hockey,Gold
22174,M,Canada,CAN,1932,Winter,Ice Hockey,Gold
126745,M,Norway,NOR,1932,Winter,Nordic Combined,Bronze
43401,M,Norway,NOR,1932,Winter,Nordic Combined,Gold
53293,M,United States,USA,1932,Winter,Speed Skating,Gold
126761,F,United States,USA,1932,Winter,Figure Skating,Bronze
42258,M,Sweden,SWE,1932,Winter,Figure Skating,Silver
6674,M,United States-1,USA,1932,Winter,Figure Skating,Silver
59717,M,Germany-1,GER,1932,Winter,Bobsleigh,Bronze
42521,M,United States-1,USA,1932,Winter,Bobsleigh,Gold
109429,M,United States,USA,1932,Winter,Speed Skating,Gold
112262,M,United States,USA,1932,Winter,Ice Hockey,Silver
111943,M,Germany,GER,1932,Winter,Ice Hockey,Bronze
62769,M,Germany,GER,1932,Winter,Ice Hockey,Bronze
123641,M,Sweden,SWE,1932,Winter,Cross Country Skiing,Gold
3865,M,United States,USA,1932,Winter,Ice Hockey,Silver
53287,M,Germany,GER,1932,Winter,Ice Hockey,Bronze
130800,M,Canada,CAN,1932,Winter,Figure Skating,Bronze
109429,M,United States,USA,1932,Winter,Speed Skating,Gold
128827,M,Finland,FIN,1936,Winter,Speed Skating,Silver
16902,M,Switzerland-1,SUI,1936,Winter,Bobsleigh,Silver
49172,M,Norway,NOR,1936,Winter,Nordic Combined,Silver
81625,M,United States,USA,1936,Winter,Ice Hockey,Bronze
36429,M,Great Britain,GBR,1936,Winter,Ice Hockey,Gold
76528,M,Sweden,SWE,1936,Winter,Cross Country Skiing,Bronze
10452,M,Sweden,SWE,1936,Winter,Cross Country Skiing,Bronze
115247,M,Great Britain,GBR,1936,Winter,Ice Hockey,Gold
30471,M,Great Britain,GBR,1936,Winter,Bobsleigh,Bronze
76420,M,Norway,NOR,1936,Winter,Speed Skating,Gold
131944,M,Great Britain,GBR,1936,Winter,Ice Hockey,Gold
109356,M,United States,USA,1936,Winter,Ice Hockey,Bronze
13540,M,Great Britain,GBR,1936,Winter,Ice Hockey,Gold
84599,M,Canada,CAN,1936,Winter,Ice Hockey,Silver
81643,M,Canada,CAN,1936,Winter,Ice Hockey,Silver
32994,M,Sweden,SWE,1936,Winter,Ski Jumping,Silver
3775,M,Norway,NOR,1936,Winter,Ski Jumping,Bronze
83577,M,Canada,CAN,1936,Winter,Ice Hockey,Silver
115939,M,United States,USA,1936,Winter,Ice Hockey,Bronze
112262,M,United States,USA,1936,Winter,Ice Hockey,Bronze
102711,M,United States,USA,1936,Winter,Ice Hockey,Bronze
37043,M,United States,USA,1936,Winter,Speed Skating,Bronze
42448,F,Germany,GER,1936,Winter,Alpine Skiing,Silver
59750,M,Great Britain,GBR,1936,Winter,Ice Hockey,Gold
102903,F,Hungary-1,HUN,1936,Winter,Figure Skating,Bronze
19860,M,Great Britain,GBR,1936,Winter,Ice Hockey,Gold
103034,M,United States,USA,1936,Winter,Ice Hockey,Bronze
42615,M,Great Britain,GBR,1936,Winter,Bobsleigh,Bronze
119994,M,Canada,CAN,1936,Winter,Ice Hockey,Silver
24929,M,Great Britain,GBR,1936,Winter,Ice Hockey,Gold
86349,F,Norway,NOR,1936,Winter,Alpine Skiing,Bronze
77506,M,Great Britain,GBR,1936,Winter,Bobsleigh,Bronze
1469,M,Switzerland-1,SUI,1936,Winter,Bobsleigh,Silver
60916,M,Canada,CAN,1936,Winter,Ice Hockey,Silver
86079,M,Finland,FIN,1936,Winter,Cross Country Skiing,Bronze
57884,M,Austria,AUT,1936,Winter,Figure Skating,Bronze
32874,M,Great Britain,GBR,1936,Winter,Ice Hockey,Gold
103716,M,Norway,NOR,1936,Winter,Ski Jumping,Gold
92244,M,Austria-1,AUT,1936,Winter,Figure Skating,Silver
32686,M,Sweden,SWE,1936,Winter,Cross Country Skiing,Bronze
18188,M,Great Britain,GBR,1936,Winter,Bobsleigh,Bronze
57091,M,United States,USA,1936,Winter,Ice Hockey,Bronze
130370,M,Sweden,SWE,1936,Winter,Cross Country Skiing,Silver
2792,M,France,FRA,1936,Winter,Alpine Skiing,Bronze
47828,F,Germany-1,GER,1936,Winter,Figure Skating,Gold
87387,M,Finland,FIN,1936,Winter,Cross Country Skiing,Gold
85534,M,Canada,CAN,1936,Winter,Ice Hockey,Silver
25551,M,Great Britain,GBR,1936,Winter,Ice Hockey,Gold
57722,M,Finland,FIN,1936,Winter,Cross Country Skiing,Gold
47618,F,Norway,NOR,1936,Winter,Figure Skating,Gold
110958,M,Canada,CAN,1936,Winter,Ice Hockey,Silver
18010,M,Switzerland-1,SUI,1936,Winter,Bobsleigh,Silver
92245,F,Austria-1,AUT,1936,Winter,Figure Skating,Silver
104390,M,Canada,CAN,1936,Winter,Ice Hockey,Silver
44712,M,Norway,NOR,1936,Winter,Cross Country Skiing,Silver
34465,M,Switzerland-1,SUI,1936,Winter,Bobsleigh,Silver
53443,M,Finland,FIN,1936,Winter,Cross Country Skiing,Gold
44728,M,Canada,CAN,1936,Winter,Ice Hockey,Silver
44729,M,Sweden,SWE,1936,Winter,Cross Country Skiing,Bronze
34465,M,Switzerland-2,SUI,1936,Winter,Bobsleigh,Silver
115220,M,Austria,AUT,1936,Winter,Speed Skating,Bronze
38882,M,United States,USA,1936,Winter,Ice Hockey,Bronze
64204,M,Norway,NOR,1936,Winter,Speed Skating,Silver
80050,M,Canada,CAN,1936,Winter,Ice Hockey,Silver
106550,M,Austria,AUT,1936,Winter,Figure Skating,Gold
83736,M,Switzerland-2,SUI,1936,Winter,Bobsleigh,Gold
66565,M,Germany,GER,1936,Winter,Alpine Skiing,Silver
34125,M,Canada,CAN,1936,Winter,Ice Hockey,Silver
34103,M,Canada,CAN,1936,Winter,Ice Hockey,Silver
44712,M,Norway,NOR,1936,Winter,Nordic Combined,Gold
15535,M,United States-1,USA,1936,Winter,Bobsleigh,Gold
50969,F,Sweden,SWE,1936,Winter,Figure Skating,Bronze
38901,M,Switzerland-2,SUI,1936,Winter,Bobsleigh,Gold
128827,M,Finland,FIN,1936,Winter,Speed Skating,Silver
65646,M,United States,USA,1936,Winter,Ice Hockey,Bronze
6868,M,Germany-1,GER,1936,Winter,Figure Skating,Gold
23690,F,Germany,GER,1936,Winter,Alpine Skiing,Gold
6868,M,Germany,GER,1936,Winter,Figure Skating,Silver
14926,M,Great Britain,GBR,1936,Winter,Ice Hockey,Gold
23562,M,Great Britain,GBR,1936,Winter,Ice Hockey,Gold
52905,M,Norway,NOR,1936,Winter,Cross Country Skiing,Silver
7304,M,Norway,NOR,1936,Winter,Speed Skating,Gold
7304,M,Norway,NOR,1936,Winter,Speed Skating,Silver
7304,M,Norway,NOR,1936,Winter,Speed Skating,Gold
7304,M,Norway,NOR,1936,Winter,Speed Skating,Gold
128827,M,Finland,FIN,1936,Winter,Speed Skating,Bronze
44712,M,Norway,NOR,1936,Winter,Cross Country Skiing,Silver
65917,M,Finland,FIN,1936,Winter,Cross Country Skiing,Gold
128832,M,United States-1,USA,1936,Winter,Bobsleigh,Gold
4920,M,Great Britain,GBR,1936,Winter,Ice Hockey,Gold
15249,M,Norway,NOR,1936,Winter,Cross Country Skiing,Silver
15249,M,Norway,NOR,1936,Winter,Nordic Combined,Bronze
22374,M,United States-2,USA,1936,Winter,Bobsleigh,Bronze
26820,M,Canada,CAN,1936,Winter,Ice Hockey,Silver
9352,M,Switzerland-2,SUI,1936,Winter,Bobsleigh,Gold
9352,M,Switzerland-2,SUI,1936,Winter,Bobsleigh,Silver
22411,F,Great Britain,GBR,1936,Winter,Figure Skating,Silver
94372,M,Germany,GER,1936,Winter,Alpine Skiing,Gold
117574,M,Hungary-1,HUN,1936,Winter,Figure Skating,Bronze
130360,M,Sweden,SWE,1936,Winter,Cross Country Skiing,Gold
14192,M,Switzerland-2,SUI,1936,Winter,Bobsleigh,Gold
113636,M,United States,USA,1936,Winter,Ice Hockey,Bronze
67319,M,United States-2,USA,1936,Winter,Bobsleigh,Bronze
66879,M,Sweden,SWE,1936,Winter,Cross Country Skiing,Bronze
88347,M,Finland,FIN,1936,Winter,Speed Skating,Bronze
66879,M,Sweden,SWE,1936,Winter,Cross Country Skiing,Gold
49172,M,Norway,NOR,1936,Winter,Cross Country Skiing,Silver
67370,M,United States,USA,1936,Winter,Ice Hockey,Bronze
24599,M,United States-2,USA,1948,Winter,Bobsleigh,Gold
44283,M,Canada,CAN,1948,Winter,Ice Hockey,Gold
37785,M,Austria,AUT,1948,Winter,Alpine Skiing,Silver
45546,M,Switzerland,SUI,1948,Winter,Ice Hockey,Bronze
23517,M,France,FRA,1948,Winter,Alpine Skiing,Bronze
47006,M,United States,USA,1948,Winter,Skeleton,Silver
42498,M,Canada,CAN,1948,Winter,Ice Hockey,Gold
81171,M,Switzerland,SUI,1948,Winter,Alpine Skiing,Silver
47097,M,Sweden,SWE,1948,Winter,Speed Skating,Bronze
100881,M,United States-2,USA,1948,Winter,Bobsleigh,Gold
73613,F,Austria,AUT,1948,Winter,Alpine Skiing,Bronze
72277,M,Norway,NOR,1948,Winter,Speed Skating,Silver
