ID,Sex,Team,NOC,Year,Season,Sport,Medal
73081,M,United States,USA,1948,Summer,Canoeing,Gold
108447,M,Sweden,SWE,1948,Summer,Equestrianism,Silver
63484,F,Hungary,HUN,1948,Summer,Gymnastics,Silver
121307,M,Margaret,USA,1948,Summer,Sailing,Bronze
108447,M,Sweden,SWE,1948,Summer,Equestrianism,Bronze
131644,M,Belgium,BEL,1948,Summer,Cycling,Bronze
131644,M,Belgium,BEL,1948,Summer,Cycling,Gold
21708,M,Italy,ITA,1948,Summer,Cycling,Silver
39562,M,United States,USA,1948,Summer,Weightlifting,Silver
19885,M,Netherlands,NED,1948,Summer,Weightlifting,Bronze
70082,M,Sweden,SWE,1948,Summer,Football,Gold
115073,M,United States,USA,1952,Summer,Rowing,Gold
39434,M,Turkey,TUR,1952,Summer,Wrestling,Gold
51469,M,Finland,FIN,1952,Summer,Athletics,Bronze
80777,M,Australia,AUS,1952,Summer,Cycling,Gold
87106,F,Hungary,HUN,1952,Summer,Swimming,Gold
81638,M,United States,USA,1952,Summer,Athletics,Gold
67392,M,United States,USA,1952,Summer,Athletics,Silver
962,M,United States,USA,1952,Summer,Boxing,Gold
76716,M,Uruguay,URU,1952,Summer,Basketball,Bronze
39726,M,Hungary,HUN,1952,Summer,Fencing,Silver
12469,M,Yugoslavia,YUG,1952,Summer,Football,Silver
12522,F,Soviet Union,URS,1952,Summer,Gymnastics,Gold
39726,M,Hungary,HUN,1952,Summer,Fencing,Bronze
116924,M,Denmark,DEN,1952,Summer,Rowing,Bronze
120051,M,Sweden,SWE,1952,Summer,Gymnastics,Gold
66998,M,France,FRA,1952,Summer,Fencing,Gold
10627,M,Sweden,SWE,1952,Summer,Wrestling,Silver
50011,F,Soviet Union,URS,1952,Summer,Gymnastics,Silver
66882,M,Sweden,SWE,1952,Summer,Swimming,Bronze
39466,M,Canada,CAN,1952,Summer,Shooting,Gold
12522,F,Soviet Union,URS,1952,Summer,Gymnastics,Silver
39726,M,Hungary,HUN,1952,Summer,Fencing,Gold
52107,M,United States,USA,1952,Summer,Athletics,Gold
42087,M,United States,USA,1952,Summer,Athletics,Silver
38218,M,Italy,ITA,1952,Summer,Water Polo,Bronze
125554,M,Soviet Union,URS,1952,Summer,Shooting,Bronze
119653,M,Germany,GER,1952,Summer,Equestrianism,Bronze
119653,M,Germany,GER,1952,Summer,Equestrianism,Bronze
81554,M,Italy,ITA,1952,Summer,Cycling,Silver
85410,M,France,FRA,1952,Summer,Fencing,Gold
70790,M,Sweden,SWE,1952,Summer,Fencing,Silver
85593,M,Great Britain,GBR,1952,Summer,Cycling,Bronze
43598,M,Argentina,ARG,1952,Summer,Rowing,Gold
39274,M,Switzerland,SUI,1952,Summer,Gymnastics,Silver
12481,F,Czechoslovakia,TCH,1952,Summer,Gymnastics,Bronze
50011,F,Soviet Union,URS,1952,Summer,Gymnastics,Silver
41888,M,Argentina,ARG,1952,Summer,Athletics,Silver
50011,F,Soviet Union,URS,1952,Summer,Gymnastics,Silver
81998,M,Italy,ITA,1952,Summer,Cycling,Gold
81998,M,Italy,ITA,1952,Summer,Cycling,Silver
45180,M,Japan,JPN,1952,Summer,Swimming,Silver
78090,M,Soviet Union,URS,1952,Summer,Boxing,Silver
45190,M,Finland,FIN,1952,Summer,Boxing,Gold
85515,M,Finland,FIN,1952,Summer,Rowing,Bronze
87055,M,Italy,ITA,1952,Summer,Fencing,Silver
125866,M,France,FRA,1952,Summer,Boxing,Bronze
129198,F,Hungary,HUN,1952,Summer,Gymnastics,Silver
17000,M,Hungary,HUN,1952,Summer,Football,Gold
71015,M,Sweden,SWE,1952,Summer,Football,Bronze
87055,M,Italy,ITA,1952,Summer,Fencing,Silver
119989,M,Gustel X,GER,1952,Summer,Sailing,Bronze
39299,M,Tornado,SWE,1952,Summer,Sailing,Silver
85257,M,Hungary,HUN,1952,Summer,Athletics,Bronze
81892,F,France,FRA,1952,Summer,Diving,Silver
39562,M,United States,USA,1952,Summer,Weightlifting,Gold
70823,M,Great Britain,GBR,1952,Summer,Equestrianism,Gold
71046,M,United States,USA,1952,Summer,Rowing,Gold
81886,F,United States,USA,1952,Summer,Athletics,Gold
81925,M,France,FRA,1952,Summer,Fencing,Bronze
85549,M,Great Britain,GBR,1952,Summer,Cycling,Bronze
44352,F,Hungary,HUN,1952,Summer,Swimming,Gold
11157,M,France,FRA,1952,Summer,Cycling,Bronze
129198,F,Hungary,HUN,1952,Summer,Gymnastics,Bronze
13469,M,Uruguay,URU,1952,Summer,Basketball,Bronze
41998,M,Japan,JPN,1952,Summer,Swimming,Silver
81176,M,Iran,IRI,1952,Summer,Wrestling,Bronze
70532,M,Soviet Union,URS,1952,Summer,Athletics,Silver
50011,F,Soviet Union,URS,1952,Summer,Gymnastics,Silver
39666,F,Hungary,HUN,1952,Summer,Swimming,Silver
116295,M,Soviet Union,URS,1952,Summer,Athletics,Silver
12636,F,Hungary,HUN,1952,Summer,Gymnastics,Silver
81026,M,Soviet Union,URS,1952,Summer,Basketball,Silver
14496,M,United States,USA,1952,Summer,Weightlifting,Silver
129880,M,Sweden,SWE,1952,Summer,Canoeing,Silver
39666,F,Hungary,HUN,1952,Summer,Swimming,Gold
50011,F,Soviet Union,URS,1952,Summer,Gymnastics,Gold
114943,F,United States,USA,1952,Summer,Swimming,Bronze
81638,M,United States,USA,1952,Summer,Athletics,Silver
86988,M,Great Britain,GBR,1952,Summer,Hockey,Bronze
67591,M,United States,USA,1952,Summer,Rowing,Bronze
50011,F,Soviet Union,URS,1952,Summer,Gymnastics,Silver
41779,F,Soviet Union,URS,1952,Summer,Athletics,Bronze
50011,F,Soviet Union,URS,1952,Summer,Gymnastics,Gold
87105,M,Soviet Union,URS,1952,Summer,Weightlifting,Silver
41823,F,Great Britain,GBR,1952,Summer,Swimming,Bronze
81040,M,Iran,IRI,1952,Summer,Wrestling,Bronze
81685,M,United States,USA,1952,Summer,Swimming,Gold
13506,M,Soviet Union,URS,1952,Summer,Rowing,Silver
19537,F,Czechoslovakia,TCH,1952,Summer,Gymnastics,Bronze
39390,M,Germany,GER,1952,Summer,Athletics,Bronze
49368,M,New Zealand,NZL,1952,Summer,Athletics,Bronze
20112,F,Great Britain,GBR,1952,Summer,Athletics,Bronze
129990,M,Complex II,USA,1952,Summer,Sailing,Gold
70531,F,Hungary,HUN,1952,Summer,Swimming,Gold
69113,M,France,FRA,1952,Summer,Fencing,Bronze
39666,F,Hungary,HUN,1952,Summer,Swimming,Silver
52148,F,Czechoslovakia,TCH,1952,Summer,Athletics,Gold
82031,M,Llanoria,USA,1952,Summer,Sailing,Gold
77769,M,United States,USA,1952,Summer,Swimming,Gold
87104,M,Hungary,HUN,1952,Summer,Canoeing,Silver
116958,M,Sweden,SWE,1952,Summer,Football,Bronze
82326,M,Elisabeth X,NOR,1952,Summer,Sailing,Silver
115152,F,New Zealand,NZL,1952,Summer,Swimming,Bronze
129313,M,Switzerland,SUI,1952,Summer,Rowing,Silver
68278,M,France,FRA,1952,Summer,Fencing,Bronze
68296,M,France,FRA,1952,Summer,Equestrianism,Silver
79596,M,Sweden,SWE,1952,Summer,Athletics,Gold
50231,M,United States,USA,1952,Summer,Basketball,Gold
114822,M,Germany,GER,1952,Summer,Athletics,Bronze
45020,M,Sweden,SWE,1952,Summer,Modern Pentathlon,Gold
70141,M,Finland,FIN,1952,Summer,Gymnastics,Bronze
128860,M,Hojwa,SWE,1952,Summer,Sailing,Bronze
86062,M,South Africa,RSA,1952,Summer,Boxing,Bronze
13708,F,Czechoslovakia,TCH,1952,Summer,Gymnastics,Bronze
40715,M,Sweden,SWE,1952,Summer,Canoeing,Silver
4968,M,Italy,ITA,1952,Summer,Water Polo,Bronze
45020,M,Sweden,SWE,1952,Summer,Modern Pentathlon,Silver
5143,F,Great Britain,GBR,1952,Summer,Athletics,Bronze
68634,M,Hungary,HUN,1952,Summer,Water Polo,Gold
120265,M,Netherlands,NED,1952,Summer,Hockey,Silver
119337,M,Soviet Union,URS,1952,Summer,Wrestling,Bronze
40703,M,United States,USA,1952,Summer,Basketball,Gold
16840,M,Germany,GER,1952,Summer,Equestrianism,Silver
4484,M,Hungary,HUN,1952,Summer,Water Polo,Gold
16840,M,Germany,GER,1952,Summer,Equestrianism,Bronze
68679,M,Finland,FIN,1952,Summer,Gymnastics,Bronze
77680,M,Jamaica,JAM,1952,Summer,Athletics,Gold
43166,M,Hungary,HUN,1952,Summer,Football,Gold
130019,M,Complex II,USA,1952,Summer,Sailing,Gold
117453,F,Hungary,HUN,1952,Summer,Swimming,Gold
80091,F,Soviet Union,URS,1952,Summer,Gymnastics,Silver
80091,F,Soviet Union,URS,1952,Summer,Gymnastics,Gold
80066,M,France,FRA,1952,Summer,Athletics,Silver
80066,M,France,FRA,1952,Summer,Athletics,Silver
83446,M,Soviet Union,URS,1952,Summer,Gymnastics,Gold
12327,F,Sweden,SWE,1952,Summer,Gymnastics,Gold
69864,M,Sweden,SWE,1952,Summer,Shooting,Bronze
77680,M,Jamaica,JAM,1952,Summer,Athletics,Silver
83517,M,United States,USA,1952,Summer,Rowing,Gold
86401,M,Sweden,SWE,1952,Summer,Wrestling,Bronze
70364,F,Netherlands,NED,1952,Summer,Swimming,Silver
14417,M,France,FRA,1952,Summer,Swimming,Silver
129733,M,Netherlands,NED,1952,Summer,Hockey,Silver
115549,F,United States,USA,1952,Summer,Diving,Bronze
77680,M,Jamaica,JAM,1952,Summer,Athletics,Silver
130029,M,Great Britain,GBR,1952,Summer,Equestrianism,Gold
86382,M,Sweden,SWE,1952,Summer,Football,Bronze
84447,M,Iran,IRI,1952,Summer,Weightlifting,Silver
49817,M,United States,USA,1952,Summer,Athletics,Silver
128861,M,Hojwa,SWE,1952,Summer,Sailing,Bronze
68515,M,South Africa,RSA,1952,Summer,Boxing,Bronze
115474,M,Soviet Union,URS,1952,Summer,Basketball,Silver
11424,M,United States,USA,1952,Summer,Athletics,Gold
43932,M,Switzerland,SUI,1952,Summer,Gymnastics,Silver
130085,M,Llanoria,USA,1952,Summer,Sailing,Gold
117535,M,Hungary,HUN,1952,Summer,Wrestling,Gold
1364,M,Sweden,SWE,1952,Summer,Football,Bronze
43109,M,Finland,FIN,1952,Summer,Wrestling,Gold
116812,M,Japan,JPN,1952,Summer,Swimming,Silver
70070,F,Sweden,SWE,1952,Summer,Gymnastics,Gold
40468,M,Italy,ITA,1952,Summer,Water Polo,Bronze
116812,M,Japan,JPN,1952,Summer,Swimming,Silver
129708,F,Germany,GER,1952,Summer,Athletics,Silver
130059,M,United States,USA,1952,Summer,Athletics,Gold
130059,M,United States,USA,1952,Summer,Athletics,Silver
43104,M,Sweden,SWE,1952,Summer,Wrestling,Gold
130084,F,Llanoria,USA,1952,Summer,Sailing,Gold
14425,M,Hungary,HUN,1952,Summer,Football,Gold
77254,M,United States,USA,1952,Summer,Basketball,Gold
49334,M,Czechoslovakia,TCH,1952,Summer,Canoeing,Gold
19842,M,Australia,AUS,1952,Summer,Rowing,Bronze
43932,M,Switzerland,SUI,1952,Summer,Gymnastics,Gold
77318,M,United States,USA,1952,Summer,Equestrianism,Bronze
40638,M,Iran,IRI,1952,Summer,Wrestling,Silver
115486,M,Germany,GER,1952,Summer,Athletics,Silver
67235,F,United States,USA,1952,Summer,Swimming,Bronze
50224,M,United States,USA,1952,Summer,Equestrianism,Bronze
86288,M,Bulgaria,BUL,1952,Summer,Boxing,Bronze
117538,M,Hungary,HUN,1952,Summer,Water Polo,Gold
40599,M,Soviet Union,URS,1952,Summer,Rowing,Silver
49520,M,Sweden,SWE,1952,Summer,Shooting,Silver
39029,M,United States,USA,1952,Summer,Athletics,Bronze
126340,M,Belgium,BEL,1952,Summer,Cycling,Gold
126578,M,Finland,FIN,1952,Summer,Modern Pentathlon,Bronze
79871,M,United States,USA,1952,Summer,Athletics,Silver
77877,M,United States,USA,1952,Summer,Athletics,Silver
68518,M,Switzerland,SUI,1952,Summer,Rowing,Silver
43110,M,Belgium,BEL,1952,Summer,Cycling,Gold
120651,F,Soviet Union,URS,1952,Summer,Athletics,Bronze
83864,F,United States,USA,1952,Summer,Diving,Silver
78849,M,France,FRA,1952,Summer,Rowing,Gold
114837,M,United States,USA,1952,Summer,Equestrianism,Bronze
43110,M,Belgium,BEL,1952,Summer,Cycling,Silver
80091,F,Soviet Union,URS,1952,Summer,Gymnastics,Bronze
4452,M,France,FRA,1952,Summer,Cycling,Bronze
68763,M,Spain,ESP,1952,Summer,Shooting,Silver
69723,M,Pan,NOR,1952,Summer,Sailing,Gold
38330,M,South Korea,KOR,1952,Summer,Boxing,Bronze
68080,M,United States,USA,1952,Summer,Boxing,Gold
39122,M,France,FRA,1952,Summer,Rowing,Silver
69732,F,Austria,AUT,1952,Summer,Canoeing,Silver
115768,F,Australia,AUS,1952,Summer,Athletics,Gold
115768,F,Australia,AUS,1952,Summer,Athletics,Bronze
43768,M,France,FRA,1952,Summer,Rowing,Silver
130239,F,Netherlands,NED,1952,Summer,Swimming,Silver
115760,M,Great Britain,GBR,1952,Summer,Cycling,Bronze
41223,F,Soviet Union,URS,1952,Summer,Athletics,Silver
80453,M,Yugoslavia,YUG,1952,Summer,Football,Silver
38383,M,France,FRA,1952,Summer,Canoeing,Bronze
86784,M,Germany,GER,1952,Summer,Rowing,Silver
71047,M,Netherlands,NED,1952,Summer,Hockey,Silver
69760,M,United States,USA,1952,Summer,Basketball,Gold
19648,M,Switzerland,SUI,1952,Summer,Equestrianism,Silver
68091,M,United States,USA,1952,Summer,Diving,Gold
19229,M,Italy,ITA,1952,Summer,Water Polo,Bronze
78345,M,Soviet Union,URS,1952,Summer,Wrestling,Gold
12353,M,France,FRA,1952,Summer,Rowing,Silver
78344,M,Czechoslovakia,TCH,1952,Summer,Rowing,Gold
120447,M,Australia,AUS,1952,Summer,Rowing,Bronze
42473,M,Canada,CAN,1952,Summer,Weightlifting,Silver
130291,M,United States,USA,1952,Summer,Athletics,Silver
70230,M,Sweden,SWE,1952,Summer,Modern Pentathlon,Silver
80699,M,Soviet Union,URS,1952,Summer,Wrestling,Silver
69667,M,Romania,ROU,1952,Summer,Shooting,Bronze
119483,M,Switzerland,SUI,1952,Summer,Gymnastics,Silver
10715,M,France,FRA,1952,Summer,Swimming,Bronze
68938,F,Great Britain,GBR,1952,Summer,Athletics,Silver
86891,F,Sweden,SWE,1952,Summer,Gymnastics,Gold
120533,M,Romania,ROU,1952,Summer,Boxing,Silver
115834,M,Finland,FIN,1952,Summer,Canoeing,Gold
115834,M,Finland,FIN,1952,Summer,Canoeing,Silver
120512,M,Soviet Union,URS,1952,Summer,Boxing,Bronze
129830,M,Ralia,FIN,1952,Summer,Sailing,Bronze
44119,M,Sweden,SWE,1952,Summer,Football,Bronze
120108,M,Pan,NOR,1952,Summer,Sailing,Gold
44483,M,Germany,GER,1952,Summer,Diving,Bronze
13750,M,Yugoslavia,YUG,1952,Summer,Football,Silver
115140,M,Great Britain,GBR,1952,Summer,Equestrianism,Gold
78312,M,Switzerland,SUI,1952,Summer,Fencing,Bronze
77388,F,United States,USA,1952,Summer,Diving,Gold
41133,M,Hungary,HUN,1952,Summer,Athletics,Bronze
86726,M,France,FRA,1952,Summer,Fencing,Gold
68812,M,Soviet Union,URS,1952,Summer,Gymnastics,Gold
43847,F,Hungary,HUN,1952,Summer,Gymnastics,Silver
120353,M,Hungary,HUN,1952,Summer,Fencing,Bronze
130212,M,Austria,AUT,1952,Summer,Canoeing,Bronze
84706,M,Gustel X,GER,1952,Summer,Sailing,Bronze
67068,M,France,FRA,1952,Summer,Canoeing,Gold
43847,F,Hungary,HUN,1952,Summer,Gymnastics,Bronze
38482,M,Soviet Union,URS,1952,Summer,Boxing,Bronze
1618,M,Sweden,SWE,1952,Summer,Canoeing,Silver
71130,M,Soviet Union,URS,1952,Summer,Weightlifting,Gold
19713,M,Complex II,USA,1952,Summer,Sailing,Gold
44015,M,Hungary,HUN,1952,Summer,Canoeing,Bronze
38574,M,Uruguay,URU,1952,Summer,Basketball,Bronze
17335,M,Yugoslavia,YUG,1952,Summer,Football,Silver
44007,M,Hungary,HUN,1952,Summer,Wrestling,Bronze
44002,M,Soviet Union,URS,1952,Summer,Wrestling,Gold
16886,M,Soviet Union,URS,1952,Summer,Basketball,Silver
78643,M,Chile,CHI,1952,Summer,Equestrianism,Silver
115704,M,Merope,ITA,1952,Summer,Sailing,Gold
11263,M,Switzerland,SUI,1952,Summer,Rowing,Silver
5204,M,Elisabeth X,NOR,1952,Summer,Sailing,Silver
50068,M,Yugoslavia,YUG,1952,Summer,Football,Silver
68812,M,Soviet Union,URS,1952,Summer,Gymnastics,Bronze
117143,M,South Africa,RSA,1952,Summer,Cycling,Silver
82991,M,Netherlands,NED,1952,Summer,Hockey,Silver
80301,M,Iran,IRI,1952,Summer,Weightlifting,Bronze
71166,M,Finland,FIN,1952,Summer,Rowing,Bronze
42693,M,Australia,AUS,1952,Summer,Rowing,Bronze
79489,M,Great Britain,GBR,1952,Summer,Hockey,Bronze
70170,M,Sweden,SWE,1952,Summer,Football,Bronze
71165,M,Finland,FIN,1952,Summer,Rowing,Bronze
71149,M,Uruguay,URU,1952,Summer,Basketball,Bronze
80777,M,Australia,AUS,1952,Summer,Cycling,Gold
14011,M,France,FRA,1952,Summer,Rowing,Silver
19187,M,Australia,AUS,1952,Summer,Rowing,Bronze
19170,F,Great Britain,GBR,1952,Summer,Athletics,Bronze
77388,F,United States,USA,1952,Summer,Diving,Gold
44473,M,Germany,GER,1952,Summer,Athletics,Bronze
49755,M,Finland,FIN,1952,Summer,Wrestling,Bronze
77896,M,Ireland,IRL,1952,Summer,Boxing,Silver
12522,F,Soviet Union,URS,1952,Summer,Gymnastics,Silver
12522,F,Soviet Union,URS,1952,Summer,Gymnastics,Gold
40018,M,Italy,ITA,1952,Summer,Cycling,Silver
79056,M,Italy,ITA,1952,Summer,Cycling,Gold
10866,M,Italy,ITA,1952,Summer,Fencing,Gold
44346,M,Hungary,HUN,1952,Summer,Water Polo,Gold
130462,M,Trinidad and Tobago,TTO,1952,Summer,Weightlifting,Bronze
4531,M,Poland,POL,1952,Summer,Boxing,Silver
3673,M,Sweden,SWE,1952,Summer,Wrestling,Gold
111093,M,India,IND,1952,Summer,Hockey,Gold
49056,M,Hungary,HUN,1952,Summer,Wrestling,Gold
55203,M,Sweden,SWE,1952,Summer,Boxing,Silver
46205,F,South Africa,RSA,1952,Summer,Swimming,Gold
103842,M,Sweden,SWE,1952,Summer,Football,Bronze
127702,M,Yugoslavia,YUG,1952,Summer,Football,Silver
92887,M,Italy,ITA,1952,Summer,Fencing,Silver
101239,F,South Africa,RSA,1952,Summer,Athletics,Silver
47275,M,Germany,GER,1952,Summer,Rowing,Silver
16477,M,Switzerland,SUI,1952,Summer,Shooting,Silver
3847,M,United States,USA,1952,Summer,Diving,Silver
122309,M,Soviet Union,URS,1952,Summer,Wrestling,Gold
62798,M,Soviet Union,URS,1952,Summer,Basketball,Silver
15452,F,Netherlands,NED,1952,Summer,Athletics,Silver
92887,M,Italy,ITA,1952,Summer,Fencing,Silver
93241,M,Italy,ITA,1952,Summer,Water Polo,Bronze
53855,M,France,FRA,1952,Summer,Swimming,Bronze
53833,M,Ralia,FIN,1952,Summer,Sailing,Bronze
21402,M,Soviet Union,URS,1952,Summer,Gymnastics,Silver
61422,F,Germany,GER,1952,Summer,Athletics,Silver
21402,M,Soviet Union,URS,1952,Summer,Gymnastics,Gold
26604,M,Italy,ITA,1952,Summer,Cycling,Gold
22080,M,United States,USA,1952,Summer,Diving,Bronze
26640,M,Italy,ITA,1952,Summer,Water Polo,Bronze
30911,M,India,IND,1952,Summer,Hockey,Gold
97543,M,Soviet Union,URS,1952,Summer,Wrestling,Gold
117803,M,Lebanon,LIB,1952,Summer,Wrestling,Bronze
48468,M,Finland,FIN,1952,Summer,Canoeing,Gold
97628,M,Hungary,HUN,1952,Summer,Football,Gold
13050,M,Hungary,HUN,1952,Summer,Water Polo,Gold
53825,M,Sweden,SWE,1952,Summer,Athletics,Bronze
74299,M,Germany,GER,1952,Summer,Rowing,Silver
62726,M,Czechoslovakia,TCH,1952,Summer,Rowing,Gold
92803,M,Uruguay,URU,1952,Summer,Basketball,Bronze
92675,M,Denmark,DEN,1952,Summer,Rowing,Bronze
64654,M,Czechoslovakia,TCH,1952,Summer,Canoeing,Silver
93485,M,Soviet Union,URS,1952,Summer,Gymnastics,Gold
13033,M,Sweden,SWE,1952,Summer,Equestrianism,Gold
4590,M,Sweden,SWE,1952,Summer,Wrestling,Silver
3661,M,Netherlands,NED,1952,Summer,Hockey,Silver
109141,M,Soviet Union,URS,1952,Summer,Gymnastics,Silver
109141,M,Soviet Union,URS,1952,Summer,Gymnastics,Gold
111195,M,India,IND,1952,Summer,Hockey,Gold
96953,M,United States,USA,1952,Summer,Rowing,Gold
75608,M,Hungary,HUN,1952,Summer,Water Polo,Gold
33736,F,United States,USA,1952,Summer,Athletics,Gold
109141,M,Soviet Union,URS,1952,Summer,Gymnastics,Gold
96942,M,Comanche,USA,1952,Summer,Sailing,Silver
33652,M,Italy,ITA,1952,Summer,Wrestling,Silver
56989,M,Soviet Union,URS,1952,Summer,Athletics,Silver
15784,M,Italy,ITA,1952,Summer,Cycling,Silver
112238,M,United States,USA,1952,Summer,Athletics,Gold
33632,M,Hungary,HUN,1952,Summer,Water Polo,Gold
109157,M,United States,USA,1952,Summer,Rowing,Gold
109141,M,Soviet Union,URS,1952,Summer,Gymnastics,Silver
111191,M,India,IND,1952,Summer,Hockey,Gold
33760,M,Sweden,SWE,1952,Summer,Fencing,Silver
56148,M,Denmark,DEN,1952,Summer,Boxing,Bronze
103737,M,Czechoslovakia,TCH,1952,Summer,Wrestling,Silver
33897,M,Encore,NOR,1952,Summer,Sailing,Silver
17737,M,United States,USA,1952,Summer,Athletics,Silver
126949,M,Hungary,HUN,1952,Summer,Water Polo,Gold
93514,M,Soviet Union,URS,1952,Summer,Boxing,Bronze
111159,M,India,IND,1952,Summer,Hockey,Gold
28753,M,Great Britain,GBR,1952,Summer,Athletics,Bronze
93640,M,Sweden,SWE,1952,Summer,Equestrianism,Gold
97117,M,United States,USA,1952,Summer,Rowing,Gold
3805,M,Australia,AUS,1952,Summer,Rowing,Bronze
124767,M,Belgium,BEL,1952,Summer,Cycling,Gold
93686,M,India,IND,1952,Summer,Hockey,Gold
71776,M,United States,USA,1952,Summer,Rowing,Bronze
31166,M,Great Britain,GBR,1952,Summer,Hockey,Bronze
21476,M,Poland,POL,1952,Summer,Boxing,Gold
103618,M,United States,USA,1952,Summer,Equestrianism,Bronze
133756,M,Hungary,HUN,1952,Summer,Football,Gold
21402,M,Soviet Union,URS,1952,Summer,Gymnastics,Silver
21402,M,Soviet Union,URS,1952,Summer,Gymnastics,Gold
21402,M,Soviet Union,URS,1952,Summer,Gymnastics,Gold
62578,M,Ralia,FIN,1952,Summer,Sailing,Bronze
35136,M,Romania,ROU,1952,Summer,Boxing,Bronze
25868,M,Espadarte,POR,1952,Summer,Sailing,Bronze
105272,F,Sweden,SWE,1952,Summer,Gymnastics,Gold
108504,M,Argentina,ARG,1952,Summer,Weightlifting,Bronze
105113,M,Soviet Union,URS,1952,Summer,Athletics,Silver
105076,M,Sweden,SWE,1952,Summer,Football,Bronze
113001,M,Germany,GER,1952,Summer,Canoeing,Bronze
105280,M,Sweden,SWE,1952,Summer,Football,Bronze
105046,M,Soviet Union,URS,1952,Summer,Rowing,Silver
91828,M,Hungary,HUN,1952,Summer,Canoeing,Silver
7357,M,Hungary,HUN,1952,Summer,Shooting,Bronze
133021,M,Finland,FIN,1952,Summer,Shooting,Silver
57514,F,Hungary,HUN,1952,Summer,Gymnastics,Bronze
48438,M,Hungary,HUN,1952,Summer,Football,Gold
124901,M,South Africa,RSA,1952,Summer,Boxing,Silver
57514,F,Hungary,HUN,1952,Summer,Gymnastics,Silver
113001,M,Germany,GER,1952,Summer,Canoeing,Bronze
25809,M,Great Britain,GBR,1952,Summer,Hockey,Bronze
102357,M,France,FRA,1952,Summer,Fencing,Gold
105310,F,Germany,GER,1952,Summer,Athletics,Bronze
25701,M,United States,USA,1952,Summer,Weightlifting,Gold
108343,M,Uruguay,URU,1952,Summer,Rowing,Bronze
13076,M,Yugoslavia,YUG,1952,Summer,Rowing,Gold
105745,M,Sweden,SWE,1952,Summer,Sailing,Bronze
76184,M,Italy,ITA,1952,Summer,Cycling,Bronze
91282,M,Hungary,HUN,1952,Summer,Boxing,Gold
55926,M,Soviet Union,URS,1952,Summer,Basketball,Silver
12724,M,Soviet Union,URS,1952,Summer,Shooting,Gold
30617,M,United States,USA,1952,Summer,Rowing,Gold
35193,M,United States,USA,1952,Summer,Rowing,Gold
46012,F,United States,USA,1952,Summer,Athletics,Gold
126985,M,Soviet Union,URS,1952,Summer,Basketball,Silver
124977,F,Netherlands,NED,1952,Summer,Swimming,Silver
47773,M,United States,USA,1952,Summer,Wrestling,Bronze
105317,M,United States,USA,1952,Summer,Boxing,Gold
131487,M,Australia,AUS,1952,Summer,Rowing,Silver
105310,F,Germany,GER,1952,Summer,Athletics,Silver
25988,M,France,FRA,1952,Summer,Fencing,Gold
46264,F,Denmark,DEN,1952,Summer,Equestrianism,Silver
133619,M,Czechoslovakia,TCH,1952,Summer,Boxing,Gold
104779,M,France,FRA,1952,Summer,Rowing,Gold
127281,M,Sweden,SWE,1952,Summer,Equestrianism,Gold
119125,F,Hungary,HUN,1952,Summer,Swimming,Bronze
111042,M,India,IND,1952,Summer,Hockey,Gold
104389,M,Sweden,SWE,1952,Summer,Equestrianism,Gold
131579,M,United States,USA,1952,Summer,Swimming,Gold
104389,M,Sweden,SWE,1952,Summer,Equestrianism,Gold
104380,F,Finland,FIN,1952,Summer,Canoeing,Gold
56030,M,France,FRA,1952,Summer,Equestrianism,Bronze
21386,F,Soviet Union,URS,1952,Summer,Athletics,Bronze
21386,F,Soviet Union,URS,1952,Summer,Athletics,Silver
119125,F,Hungary,HUN,1952,Summer,Swimming,Gold
127281,M,Sweden,SWE,1952,Summer,Equestrianism,Gold
64853,M,Soviet Union,URS,1952,Summer,Basketball,Silver
104226,M,Soviet Union,URS,1952,Summer,Wrestling,Gold
104085,M,Italy,ITA,1952,Summer,Cycling,Gold
21402,M,Soviet Union,URS,1952,Summer,Gymnastics,Gold
21386,F,Soviet Union,URS,1952,Summer,Athletics,Silver
60229,M,South Korea,KOR,1952,Summer,Weightlifting,Bronze
64949,M,Hungary,HUN,1952,Summer,Shooting,Silver
117542,M,Hungary,HUN,1952,Summer,Water Polo,Gold
18263,M,Sweden,SWE,1952,Summer,Fencing,Silver
34953,M,Italy,ITA,1952,Summer,Fencing,Silver
34909,M,Elisabeth X,NOR,1952,Summer,Sailing,Silver
34907,M,Elisabeth X,NOR,1952,Summer,Sailing,Silver
65197,M,Yugoslavia,YUG,1952,Summer,Water Polo,Silver
92108,M,United States,USA,1952,Summer,Boxing,Gold
122744,M,France,FRA,1952,Summer,Canoeing,Gold
65146,M,United States,USA,1952,Summer,Basketball,Gold
16540,M,Great Britain,GBR,1952,Summer,Cycling,Bronze
28925,M,France,FRA,1952,Summer,Fencing,Gold
23288,M,Uruguay,URU,1952,Summer,Basketball,Bronze
28925,M,France,FRA,1952,Summer,Fencing,Gold
92274,M,Italy,ITA,1952,Summer,Fencing,Gold
122734,M,Ralia,FIN,1952,Summer,Sailing,Bronze
104561,M,Soviet Union,URS,1952,Summer,Weightlifting,Silver
127718,M,Yugoslavia,YUG,1952,Summer,Water Polo,Silver
104556,M,Hungary,HUN,1952,Summer,Fencing,Bronze
48468,M,Finland,FIN,1952,Summer,Canoeing,Gold
56209,F,Soviet Union,URS,1952,Summer,Gymnastics,Gold
